block_timestamp,transaction_hash,block_number,transaction_index,log_index,gas_price_eth,trx_initiator,wallet,token_name,token0_in,token1_in,token0_out,token1_out,value
56:59.0,0xca3dd1b4759b3f6a92422c72168ae35685660d981c6d7a979f5d8f6a26091546,16539175,109,244,0.009172434,0xa21740833858985e4d801533a808786d3647fb83,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Swap,,94.20938148,107.388587,,201.5979685
55:59.0,0x1cb678ba3f4eb7b2a7e7d6d1ec325f7706d3aa768b4cf6acbbcfa297e1e88820,16438305,4,26,0.003282865,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,4920.399555,5716.179062,,10636.57862
49:35.0,0x0ce923c4d6ca492ec1c0904132e37564e8e6a53e2b56a2dfce6a17234cc3b5c9,16200940,10,41,0.002845148,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,2859.345942,,,2493.7011,5353.047042
41:23.0,0x8def9a04649f1339390c5b71c8043d9b38d126dd1c3148f7053a2ae55705e973,16268099,7,7,0.002326082,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,5000,,,4338.217783,9338.217783
55:35.0,0x010e5e5ca9d955167a325b868c2acaec58bd3a5662910b587160a02469d9f4eb,16199481,4,38,0.003748671,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,4042.904459,4643.709467,,8686.613926
25:35.0,0xf0220b670ebdf9f2cc44f7029ac0b4449a0abef46578fcb71fd51b50ed63fc45,16235747,0,2,0.004382801,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,2493.7011,2842.356419,,5336.057519
02:11.0,0xeeef6882164ab35abde98cdfdf91645dfcaa543639070ea58bf07c064bc3fe6e,16432067,63,147,0.002334375,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,5706.331729,,,4920.399555,10626.73128
07:47.0,0x9868982ef34880e18269abeba654f3838599bbd315c98e54d1fc0b454d417e7f,16351821,4,28,0.001725749,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,11420.99682,13215.81642,,24636.81324
00:35.0,0xa87b85885ca05d36d97d0d3c1324b2fc8cdb5bacfb0a12bbb40e8f96f87fa478,16181012,76,118,0.002012414,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,4706.165187,,,4042.904459,8749.069646
39:47.0,0x16544fcc69ffdf9777175668b87b500d8ad3d65e777dcc38e324028f8d254e7f,16174946,17,64,0.002509632,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,2476.281067,2914.861158,,5391.142225
21:11.0,0x97c220f9fdada7e56703171eb12b9cc558842ff14732873da2c029a4ab69bc66,16174854,48,118,0.002163785,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,2932.41666,,,2476.281067,5408.697727
58:11.0,0x5435b08365d8c6a9ab2569b1d58714f779d454c48b1bf05fc6dbf57d31ac7ca5,16332379,0,2,0.013181732,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,13148.76426,,,11420.99682,24569.76108
45:59.0,0xe11fbc3a8c3a82661c1253c3ab2ab33727b26194db4cb288940988c3b8a3a50e,16279753,90,256,0.00156567,0x988de50d0b424500a81d5985118750f5401857f9,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,4338.217783,5009.897214,,9348.114997
21:35.0,0xc8e4b5f6b2c5f08466792dc63b6f1c8ff5e7fbf16dba56a96823f3fb067eed7c,16438731,3,2,0.003226393,0xfa52387d626109c1b2c103ec85f8f8124a8d31b6,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,2986.619662,3456.919469,,6443.539131
41:11.0,0xf233b5f8b546f64faf44fd57454db723988b73917139bb95933d676149714e61,16298843,0,2,0.002314842,0xfa52387d626109c1b2c103ec85f8f8124a8d31b6,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,3559.372692,4105.949124,,7665.321816
58:11.0,0x2c40656308d43b4e2df6f58c084fa0eaa3a7cd6478707edc9e7412fc30bd7a99,16279814,11,14,0.00271595,0xfa52387d626109c1b2c103ec85f8f8124a8d31b6,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,4133.992052,,,3559.372692,7693.364744
18:35.0,0x4aafedd4da83dcfb95f98f8d1c35fb6eaf226255f6b76aee0fa6bfb5e465bda6,16438418,116,359,0.002412594,0xfa52387d626109c1b2c103ec85f8f8124a8d31b6,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,3479.86748,,,2986.619662,6466.487142
59:47.0,0xa19d71a3cf84ced871bad84c5d58aa81faae23ebfb2792f92dd94a3574ffb7ec,16185180,269,290,0.008231206,0xf5a537a4d4173dea7794241098420d322b6f8296,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,194.171982,,,166.8946333,361.0666153
39:59.0,0xb79f6e7dc042f4c89c29212b8689186f6e4e6d3be20d18f2ccfbaf6ffede237e,16166002,1,32,0.003538798,0xd2c95fd9478153945a8f45e0d6d65a17c63c7706,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,1849.927341,,,1562.139917,3412.067258
10:47.0,0x348bdace1f772ff93f6ff30fe2bf1ad2f810597bb164332f2bea2a3d98f2c475,16189113,76,174,0.003619292,0xf5a537a4d4173dea7794241098420d322b6f8296,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,254.593789,,,219.2733223,473.8671113
39:47.0,0xb9afaae72406e60df0fa6d53711f04b6105448737aa8761db7889c0980d0ea27,16146604,73,163,0.004663145,0x2b3f55d0084d132d2c136b60dc99eb7f63af0ff9,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,99.125,,,82.20308097,181.328081
59:11.0,0x8715b926f98a5d3a4e0ac22d7faf6ab35ee9a509a0df64db4d26cf40b043c63e,16165798,4,31,0.004167527,0xd2c95fd9478153945a8f45e0d6d65a17c63c7706,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,123.1341,,,104.0797372,227.2138372
37:23.0,0x2bb56d317fa5c34b3e2f9c66ae7976538005ad4609df8c7604d455c523a3de1e,16147782,44,55,0.006355512,0x431b5ddb0ace97ebc3d936403ea25831bad832b6,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,1285.216858,,,1011.014724,2296.231582
55:47.0,0x35cf63f383da43d4abc0e6885b9f74303d738abf630f6f45f4ba9b6b43bc6735,16145500,3,16,0.007173645,0xd2c95fd9478153945a8f45e0d6d65a17c63c7706,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,74.661035,,,62.52327096,137.184306
24:47.0,0x044d9f6233297ad3bd63a0ccbf9561c1384ff668488d5dba5b154ef23b90f604,16171290,105,498,0.006079116,0x3637d7f6041d73917017e5d3e2259473215ecf6f,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,397.2117,,,334.038883,731.250583
46:23.0,0xb1c990e69589c9716598768027f1c270ff48a6889d7bf463061c87a1066e42ec,16156185,83,268,0.005168857,0xc18ee6bf19aeccbc5985f68a4f10f4cb2d2bcb51,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,85.265689,,,70.16409387,155.4297829
23:47.0,0xe35622f47402aa53990d308903358ccbc8932b0a252a3c62fffd8f0777ec4faf,16373394,144,497,0.005225937,0x38fcf6aaf523118bfea55ab0747e490cef5e71f2,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,723.902834,,,616.7714814,1340.674315
55:47.0,0x2ebe7d92e59d35dda69f65feca358fda42404eba316d5c2d7a56f24d6f97ce57,16345196,80,270,0.005273891,0xdb1117073b8a4cbb588ba45c084f77387edc4213,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,1912.679781,,,1642.674296,3555.354077
48:47.0,0xde698bb5d7b0234056d85603cfbc64011c4b25dfa35f6a900db5f302087a25c8,16179456,86,213,0.004373142,0xc18ee6bf19aeccbc5985f68a4f10f4cb2d2bcb51,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,789.83872,,,673.9418172,1463.780537
42:47.0,0x5c628e1b54560616bd31ed7929021000469546f0893db74053ec075453335c14,16355873,270,609,0.004566794,0x38fcf6aaf523118bfea55ab0747e490cef5e71f2,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,486.8561568,563.479188,,1050.335345
10:35.0,0xdac85cdbc8de93b0bd16154527d181e0179af1a72aa7df758d7d2e43b43179de,16198066,114,182,0.008952194,0xc18ee6bf19aeccbc5985f68a4f10f4cb2d2bcb51,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,1021.900813,1177.315479,,2199.216292
16:23.0,0x96060da3ca84dc843dfebaf936eca78812cdac9ea22a4bc9ab2f1e4341001fda,16142318,3,5,0.00641303,0xf6edffd55c1a99fe0ab68b29b960faa15ee0e833,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,2163.351342,2477.320937,,4640.672279
30:59.0,0xe8839ff9d038608e25f7303f942b0424c29f00291b2b2e5c64b714ed8bff284c,16142391,159,272,0.004425162,0xc18ee6bf19aeccbc5985f68a4f10f4cb2d2bcb51,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,857,983.77532,,1840.77532
51:35.0,0x923b868fa99918c06b4ac6b8850907d1d17af5a6dfd7b49606b8fcff46f455c9,16149049,64,165,0.005762333,0x24d86dc4e75979e9b57861b7a0944cdf38d73de0,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,2827.857029,3550.501609,,6378.358638
46:35.0,0x637f5f3a66500c54cb39212cb162128e7eb8f45c9431dbcaeb9a96931bc1e563,16398556,138,297,0.01178641,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,510.1711808,595.775897,,1105.947078
40:35.0,0xd07e58865d49cf137935e729301747b00dbd5bcd40bbe38faee48fa4952c953f,16177624,3,5,0.01211485,0xd2c95fd9478153945a8f45e0d6d65a17c63c7706,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,,1831.551137,2135.323965,,3966.875102
07:23.0,0x5057dc7e26740b87908fda3410cae875947973b0779e76dc5d2622d7bcbd249c,16187308,113,210,0.003521103,0xc18ee6bf19aeccbc5985f68a4f10f4cb2d2bcb51,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,1020,1177.170812,,2197.170812
20:47.0,0x722eb596ee3d33af23603540d1abf26bcdb30c5677eb6f447eabe9884c5a87cc,16438727,24,44,0.008101582,0x1182a902ef6f5ddb6f25ca2da8712f27e1e8cc35,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,,593.5961211,687.372641,,1280.968762
28:35.0,0xf79e85b369b52d34795dbc6fcdbabe22fee6e0a2bba44013408b40f64fed38c1,16438766,6,50,0.008297727,0x591813af0515650ee222cbee19e868980d2d1c3b,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,,2764.241408,3189.68128,,5953.922688
50:59.0,0xe4a65deb53d0b3852e9eee35b508efd7e576d1a45fbf2f9b884bc7a57f529049,16151432,100,212,0.003431153,0x38fcf6aaf523118bfea55ab0747e490cef5e71f2,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,215.4711563,268.745742,,484.2168983
16:47.0,0x05019742752f2ebdbf0b4f5cbfc6b9f2f0b1f36ce716cb077bcade07766201ed,16434232,198,428,0.006562068,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,505.3447004,585.326199,,1090.670899
23:23.0,0x36a1325742b621f984c96c7eb79dcd53ce3fc55391d961f06c80ceb9270ba93e,16378176,29,97,0.010321645,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,505,589.057539,,1094.057539
39:47.0,0xf85dabc49a04e6f1d1567155203ad287733fd0575392a922a60898befefc83e1,16400916,125,229,0.009894671,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,510.1711808,595.310525,,1105.481706
15:23.0,0xd02cce39f31fdedf680c37d3858afad3a8f8e6b902bfa8633aacc4465b31ad7d,16394829,86,205,0.005205599,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,510,595.657336,,1105.657336
45:59.0,0xa9cab1505f43b7521b626f64569ab7455c402bd2ef40f8eb19fffd19126817a3,16245112,85,323,0.002737183,0x3637d7f6041d73917017e5d3e2259473215ecf6f,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,223.4984,,,195.2414251,418.7398251
36:59.0,0xe36a03eb0797781c4176ec54d99f62090a735518865b28a43f1732894033f16a,16370183,126,264,0.011078136,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,460.6286535,537.403724,,998.0323775
24:47.0,0x1b6be542adfcc558697a8df951d8f4c29d8c4f4f15ab23998d1cb92bcd226438,16366834,98,201,0.00621586,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,500,583.812563,,1083.812563
14:47.0,0xd8579c26d7332cbf3d2c484138f2f914fd021771afa14e24a923a5d20d52e853,16342013,117,283,0.004723788,0x38fcf6aaf523118bfea55ab0747e490cef5e71f2,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,456.5849036,528.319715,,984.9046186
14:35.0,0x7b4c7e5fd57fd20b897a8f0e45fbadc758614b868da98dc0bba10ab98eae2025,16383503,185,279,0.007552526,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,505,588.820682,,1093.820682
16:11.0,0x49ae203266cff8ce7ccf556936f949eaa44add22efa0774518ae2dfd5ef05f45,16373955,110,360,0.004296483,0x38fcf6aaf523118bfea55ab0747e490cef5e71f2,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,616.7714814,719.56611,,1336.337591
30:23.0,0x79b728ff5bffa71792d663c3677c8ac7290bccfac647398c7fe7da12635b7dec,16404755,300,3903,0.007464236,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,504,588.12889,,1092.12889
41:35.0,0x9eadd0cd671cfeab636317099610abd00a0ddac7f9592f5c0922161a8eecca46,16352286,77,151,0.007723982,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,460,531.504418,,991.504418
07:47.0,0x1999133f70d26fe2b8d5523b59d01fc36ab371669fdb02e26e7209fcbd7be2b6,16351821,2,6,0.003618823,0xdb1117073b8a4cbb588ba45c084f77387edc4213,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,1642.671297,1904.184948,,3546.856245
37:59.0,0xb59fee6a5bab1972e5d93febd12c762d353dba5c25e2dd877df533e7bac54c7e,16184176,163,383,0.005223433,0xc18ee6bf19aeccbc5985f68a4f10f4cb2d2bcb51,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,1000,1157.048066,,2157.048066
58:59.0,0x7e82013bafcf4382dbde61ea92078ae1cb852307dcce2c54ea5892706d687fe1,16405495,106,276,0.009270452,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,504,588.049568,,1092.049568
49:35.0,0x4299a9a3382ca87f5cf425a03309e25cae7c9e38c240b362a6e0084fb593f895,16440658,132,248,0.009354636,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0x84d99aa569d93a9ca187d83734c8c4a519c4e9b1,Swap,,1978.653737,2269.186063,,4247.8398
01:23.0,0xaf674c03b7454ea30f65a0059211c758ad838bc3b8d5656c09c2c2aeff93f167,16370904,53,122,0.013308267,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,1117.192015,1303.076259,,2420.268274
54:23.0,0x47178934c512acf138967c4091aa93190f8f4a82d6e682fdab982d2b1a9a826e,16326089,1,7,0.007530303,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,1284.536854,1464.90252,,2749.439374
18:59.0,0x0731a9b027a7e02d00d722da4547d90afedb7c05df1f33595ab1498ad8db61a0,16351877,110,230,0.004961747,0x38fcf6aaf523118bfea55ab0747e490cef5e71f2,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,565.922903,,,486.8561568,1052.77906
28:23.0,0x46b89e2ae9cbf6aa3d8de903dd4d765b13e7d74a8a4a9c91ce9c4bc0606129e7,16146844,119,222,0.003604384,0xc18ee6bf19aeccbc5985f68a4f10f4cb2d2bcb51,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,1000.999999,1209.424349,,2210.424348
43:35.0,0x5b0e57812333378f129779efb18e6b34b627cadd1919d04e4822e228d437ce36,16230166,25,145,0.001764201,0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,880.1545261,1004.578732,,1884.733258
20:23.0,0x2cda89851b2693841e36e20ce8609fe9b73dcfd66453f19abc6be2d9963195ef,16244388,95,148,0.001897907,0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1175,1337.475278,,2512.475278
10:11.0,0xa14d0823842d7cfcf5249e62a030531762126c7222644e8a2982a78384f13308,16229700,99,73,0.002934911,0x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,886.82939,1012.919238,,1899.748628
56:59.0,0x97086c7359376430a848199448f2da3392fae65035dcbc8748d70cfd89bec41b,16416512,16,65,0.002615419,0x18ac6951ef84d343c5303ce2bba09bbafd696145,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,3000,,,2558.322097,5558.322097
53:47.0,0x4bad415c5af071d9fbab6b3c3cc7669776080fae96da3fc66bad31ff10903c54,16356227,51,70,0.003197265,0x18ac6951ef84d343c5303ce2bba09bbafd696145,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1135.734694,,,975.3300806,2111.064775
14:59.0,0xd624abbe706c7f78670b1d6d58843768229ad561d42f7fe62d3e8a96a24f2e59,16355734,101,191,0.004240829,0x18ac6951ef84d343c5303ce2bba09bbafd696145,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,5.108757,,,4.387330907,9.496087907
33:35.0,0x9c04293ac24048ac43c05692f3a7c137d5e5051258558581c0e783b496f0a127,16433717,78,150,0.003103139,0x18ac6951ef84d343c5303ce2bba09bbafd696145,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,6000,,,5168.791827,11168.79183
14:35.0,0x38dca486c291137193c52cdb576953a5243ea7c38a2e36f3369968da422ac1be,16370970,126,231,0.006472982,0x18ac6951ef84d343c5303ce2bba09bbafd696145,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1342.795136,,,1144.343193,2487.138329
42:35.0,0x057dbdc2f27c0585015ee5868b10178c04eaa73893f89380fe3f6af386701400,16434061,98,269,0.002842299,0x2250f6383c55f6bdde9da798097b234270d34074,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,10000,,,8599.562002,18599.562
57:47.0,0x679989efde73302bffb321ea480c8189faf20cb056dd56ed3d2cb3465a9a4697,16356545,123,405,0.002468882,0x2250f6383c55f6bdde9da798097b234270d34074,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,16000,,,13666.29625,29666.29625
45:59.0,0x23a6f3808ceed8b0992270c1d83763d028105c71f15ae8027c6db2600393354a,16434078,60,146,0.002728962,0x2250f6383c55f6bdde9da798097b234270d34074,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,5000,,,4292.929249,9292.929249
20:35.0,0xad4e892e73ae1dc7aefbae361a98ebc63dac0bd051371ccd2a9ba6ddb2fd7033,16407097,107,192,0.002970209,0x27d876a74b9a4b58b90c638da09fe0c358c38975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,5872.531008,,,5000,10872.53101
34:47.0,0xc6c624950bc97b8b08e402f2127468e5fde7f22226c84a1ff8f520cf415ad558,16142410,23,38,0.002134927,0x27d876a74b9a4b58b90c638da09fe0c358c38975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,11743.10221,,,10000,21743.10221
21:11.0,0x6397a19dea79b391ffb3ca02305b22a06868030733934d639d06fdd101567f59,16174854,46,115,0.002006891,0x27d876a74b9a4b58b90c638da09fe0c358c38975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,5000,5894.157488,,10894.15749
39:47.0,0xe12ddb249637f8e9d3adc8d3e79a63e2fa03f978c61f6290991b035e34a80a1b,16174946,80,258,0.001844144,0x27d876a74b9a4b58b90c638da09fe0c358c38975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,5000,5860.095725,,10860.09573
35:11.0,0x2905af0178f3e4d791526d7074a8e8f5c60ce747f8bf7706bedc7833908a4bbc,16142711,158,428,0.001927439,0x27d876a74b9a4b58b90c638da09fe0c358c38975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,5000,6289.986521,,11289.98652
22:59.0,0xf0e3ca88a5f62a59384ec161d9cd56cc38fca6e817f275746b3e880590d9bae8,16142351,69,157,0.001901738,0x27d876a74b9a4b58b90c638da09fe0c358c38975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1152.66109,,,1000,2152.66109
32:23.0,0x7c05e9217d870310b4f42bb47b4a7343d664d2d86cdd2d3a08ff0cab342e7040,16142995,49,107,0.002034105,0x27d876a74b9a4b58b90c638da09fe0c358c38975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,5940.385772,,,5000,10940.38577
33:23.0,0xa5d10d6c7a57c35ce3074879e2215970f906ca2066d9e95ba16ccaa727fd1d87,16142403,83,171,0.002282858,0x27d876a74b9a4b58b90c638da09fe0c358c38975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,3483.025587,,,3000,6483.025587
22:23.0,0x4b5879d467a88fca7b303f679c97680a54fdbd26294af27ad5c5abcc7b3cf7cf,16142348,90,187,0.002235285,0x27d876a74b9a4b58b90c638da09fe0c358c38975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1150.659625,,,1000,2150.659625
32:59.0,0x6376800e4cc2532b401244307c5e90eff9bdc2cd11676f59e9a6eeebbe141c6b,16148060,31,71,0.004936472,0x27d876a74b9a4b58b90c638da09fe0c358c38975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,5000,6312.395972,,11312.39597
17:59.0,0xc02417982c8cbdeb1e11a54a9986b92225aa82b9d9d9b509625d7c25267d6b9e,16142625,70,131,0.002555429,0x3cffe1b6929eb2b5f527ce6400ccf4b4dcdc9d63,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,500,,,419.4699708,919.4699708
29:23.0,0xd4d93087f0acd4ce0bc1e010659b76b8dfd0c16e6eeeb1c906c817559753f77c,16142682,75,153,0.002044712,0x3cffe1b6929eb2b5f527ce6400ccf4b4dcdc9d63,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1675.857204,2064.011709,,3739.868913
19:11.0,0xc10e1e2dd38b0453c200f524d052eff67e76123087e824557f5e0f36d5748127,16142930,122,331,0.002633409,0x3cffe1b6929eb2b5f527ce6400ccf4b4dcdc9d63,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,2000,,,1672.05436,3672.05436
21:59.0,0xa325202342d9b08a56ce547a763ffa4c4e59fc45645f50cf41c957a493af9294,16142645,60,109,0.002342908,0x3cffe1b6929eb2b5f527ce6400ccf4b4dcdc9d63,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1000,,,837.2281876,1837.228188
18:47.0,0xe1fcc5b55f48c38290e513a5dd85af8acec5a8765cbba2a157fe76a96b1c9a8a,16142629,58,147,0.002111024,0x3cffe1b6929eb2b5f527ce6400ccf4b4dcdc9d63,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,500,,,419.1590454,919.1590454
56:23.0,0xc1e8774fe4abd94ddbfec4d9261f96f2b164eeb2f689cb1a4b9ecd961abc5ec6,16145206,77,129,0.001775123,0x3cffe1b6929eb2b5f527ce6400ccf4b4dcdc9d63,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1672.05436,2016.38158,,3688.43594
21:23.0,0x95edf260e922d3646f828c483cdaf21dcda5745ffa0ba4b708e44d954b579d27,16144433,142,244,0.003035432,0x4530d87dfbdd0a59c499249f08c67dc8b4bd6ee1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,64.085237,,,52.72987626,116.8151133
32:47.0,0x6123f306455c434846ca46b215d59da19d5ceccbe9e26bc036ada0ff32357ac1,16160890,83,133,0.001896697,0x4530d87dfbdd0a59c499249f08c67dc8b4bd6ee1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1391.337273,1677.349342,,3068.686615
20:23.0,0xfa2f5b5b58d8033538a5d2123897b0a3d04a43932a1e5844d25902dae165c1b4,16144130,69,113,0.003035579,0x4530d87dfbdd0a59c499249f08c67dc8b4bd6ee1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1282.043589,,,1058.972749,2341.016338
15:59.0,0xc3074fc2390cd96ba0be4a75c3b31b4671dfafc1439b77739f4e1d2a624b01d9,16346190,75,199,0.004585346,0x51382c7e0ff4dd26683b3356f4fd1320f9cf3327,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,234.269859,,,201.0659597,435.3358187
49:59.0,0x4520e557d0a9ed0a2bbeaa1558718be0949b43ea1dac5269e994c06bd0316789,16147249,73,170,0.005481923,0x51382c7e0ff4dd26683b3356f4fd1320f9cf3327,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,197.815189,,,162.8475178,360.6627068
36:47.0,0x6d16dd1ef0129736a802cc97228d9a805a88f5ef8d7af91cb3db51eedfef9baf,16147779,85,158,0.003085523,0x51382c7e0ff4dd26683b3356f4fd1320f9cf3327,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,2085.015373,2636.950192,,4721.965565
25:11.0,0x8eaeee83c880b2de10dad77aff946a193d3008bbca213265f936358da3f1a1da,16146828,94,150,0.002859505,0x51382c7e0ff4dd26683b3356f4fd1320f9cf3327,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,5000,,,4123.922884,9123.922884
22:23.0,0x7a579a70a27de74068b3b1f2027ba34b7440124f46341b323012415387bf5f50,16243803,72,216,0.002257436,0x5f4f120d8435ea38f0f4635a910fee03801be88d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,159.679047,,,139.389,299.068047
49:23.0,0x4ae761693a3f365d4125f88e01c38fb04b3c1bf4f1bc26b870c75fac6b7e6809,16408135,318,446,0.002662074,0x5f4f120d8435ea38f0f4635a910fee03801be88d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,1457,1701.813593,,3158.813593
