block_timestamp,transaction_hash,trx_initiator,event_name,rate,buy/sell,huntprice,ethprice,Pool,HUNT_in($),HUNT_out($),USDT_in($),USDT_out($)
2022-09-23 13:08:59,0x957a78f2ff893dfa7742ace02451459abe992e797dc9a61e9156268212eb727e,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.36408217530079573,Buy,0.36408217530079573,,HUNT / USDT,,1309.641146324,1313.581892,
2022-09-23 13:20:35,0xb9163f128cfb28f687ba31308912cafb690bfdad9af20aa8f6aefde1c73d7c91,0x65fb9db5fc926eb22ac5ae86e74242e0df44718c,Swap,0.36494083007391376,Buy,0.36494083007391376,,HUNT / USDT,,1322.4599811029998,1326.439299,
2022-09-23 13:53:23,0x5f06fd2dd2543a6c2f62886b0c99f74aafc6a499d3936289f00a84fd3a285531,0xff465eed86f876875e4c9558cf8868b52bdd08fa,Swap,0.36448117266094154,Sell,0.36448117266094154,,HUNT / USDT,2738.031550651956,,,2729.817456
2022-09-23 14:03:23,0xe4e993134f1c6565bca555aa3f3c155b2f47b3753c578368e082390c0a29bb4d,0x029f388ac4d5c8bff490550ce0853221030e822b,Swap,0.3626067770495809,Sell,0.3626067770495809,,HUNT / USDT,3032.254484453361,,,3023.157721
2022-09-23 15:19:59,0xb9c553b1d111b0e854edd855d3cd5d8f036d37c807cc8159b6f7aaa9b5a3db7c,0x0f9f18d18c8227a276375940b39ca086fbde1604,Swap,0.3622529367605249,Buy,0.3622529367605249,,HUNT / USDT,,1934.1854446169998,1940.005461,
2022-09-23 15:26:11,0x3cc33f28e20e6791dffc9ec1452fe09cdb8ae0e0d551c3f11ae149f767a18ac2,0x0197abe48f0a9826d10f44dad7050f26586eb9ba,Swap,0.36346996346975946,Buy,0.36346996346975946,,HUNT / USDT,,1804.813854236,1810.244588,
2022-09-23 16:38:11,0xc921621bd365972fa6df81582ffe98ef160ed28b4cc7d675004e0a0e1b822d5a,0x49abd3644e7191f1abc068e73f5af9b5bd71744c,Swap,0.363668225024507,Sell,0.363668225024507,,HUNT / USDT,1200.291819458375,,,1196.690944
2022-09-23 20:16:35,0x07cc2d785f13a8919cf7ab8a98011a497fe09515ad86225d21884de78153004b,0xfde0d1575ed8e06fbf36256bcdfa1f359281455a,Swap,0.3636904476310406,Buy,0.3636904476310406,,HUNT / USDT,,1264.9261948239998,1268.732392,
2022-09-23 21:41:59,0x078e371cf07f2327495e218270a2d22938e960f1b4b7afda6021be35dadc1542,0x0336e78e4d09b8a6a84d34d0fd103452de57a7a3,Swap,0.36458683010498993,Buy,0.36458683010498993,,HUNT / USDT,,1484.358083329,1488.824557,
2022-09-23 21:43:23,0x081a1d11687b74308cf4ccc69024c3bb868a16793fdc9cb0c28f4336e22d0874,0x11e18144ece41190d3501f07ac79e468e8236945,Swap,0.3659237399201799,Buy,0.3659237399201799,,HUNT / USDT,,2610.618593952,2618.474016,
2022-09-23 22:29:11,0x263b7fbc165debe91b00bda37d9241d7443834c45ab7905edfc237521ee4425c,0x029f388ac4d5c8bff490550ce0853221030e822b,Swap,0.3672142218130205,Buy,0.3672142218130205,,HUNT / USDT,,1332.9419435940001,1336.952802,
2022-09-24 13:06:47,0xa39ffed6d4b3656722ff4d5847569214a363b0ade168cf4e180c3565ced64a2a,0x214f12e4edd3f8d0983833f4645fcee3edcf6336,Swap,0.3681149074300844,Buy,0.3681149074300844,,HUNT / USDT,,1416.177800646,1420.439118,
2022-09-24 13:46:23,0x2db12a575e53918987a5bffeff968217413834fc14ccc2e80e79919be29ece50,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2,Swap,0.36890495368193316,Buy,0.36890495368193316,,HUNT / USDT,,992.203744064,995.189312,
2022-09-24 21:52:23,0x5a77f44b9657d5067e0a2ddee4be382513c1398f6335e471073f639b5c06ddff,0x74427114f12db16be1f37298bf9fc1d975ecba80,Swap,0.36877441100098823,Sell,0.36877441100098823,,HUNT / USDT,1393.9814603811433,,,1389.799516
2022-09-24 22:12:59,0xbf2f38cd7c8722411ee0a9ea76dfe432c5ea8521e792f12edbe296135e5f9925,0x799b2af06b082ec624f0b5663c52ddc7e43fa801,Swap,0.36788866204221193,Sell,0.36788866204221193,,HUNT / USDT,1315.2237231695085,,,1311.278052
2022-09-24 22:49:59,0x339a72a1e1daa2f522a78841d5424b9695671e128849f2fd2f06bfd03c040a66,0x74427114f12db16be1f37298bf9fc1d975ecba80,Swap,0.36708045110291837,Sell,0.36708045110291837,,HUNT / USDT,1159.7083971915747,,,1156.229272
2022-09-25 04:02:11,0x81024122950738573f1204d7c8b64a5c618bc3446629aaa8c8c61e86f9a04952,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.3670302752085255,Buy,0.3670302752085255,,HUNT / USDT,,1002.880522349,1005.898217,
2022-09-25 09:39:35,0xa19e30e69fe6592f1a5ff7337686fd276d5aacb57c25e2ff6e4f760611b2e5e7,0x3bc6ceab0a946a32caa7457b429f064a18024067,Swap,0.3679535150595876,Buy,0.3679535150595876,,HUNT / USDT,,1816.201711864,1821.666712,
2022-09-25 09:53:23,0xc9e7d69faa5e6298e36aa17c458192b11a77ce3dbca59fcff2f3c4c03c6b4cba,0x6cbd3a415a440ee6514f0bc1e0bf22871343441f,Swap,0.36925293184950087,Buy,0.36925293184950087,,HUNT / USDT,,2145.109964026,2151.564658,
2022-09-25 09:53:59,0x39506857a16be079107584a0591e62e19750ed8153b7a3aad44a266c6e5cfd28,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.37169378637772993,Buy,0.37169378637772993,,HUNT / USDT,,5281.728673386,5297.621538,
2022-09-25 09:54:35,0x5bef724c00da341763c3de827d435a38c36ad2986c62e72c1b718f19eb301fcd,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.37519837109427295,Buy,0.37519837109427295,,HUNT / USDT,,5331.944051952,5347.988016,
2022-09-25 09:56:23,0x81961a8cea0a4f826f7babe2deddad46f93a32763717df28dabb49403e0231ee,0xfffa84476428be3370be2802b6e0fad24d9fe833,Swap,0.3765802596106235,Sell,0.3765802596106235,,HUNT / USDT,1170.0273350050152,,,1166.517253
2022-09-25 10:25:35,0xdbc1d79ab2341750e4701aedcdf37e1133b5e370a3443daa1297f6c64db49777,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.3790451552782256,Buy,0.3790451552782256,,HUNT / USDT,,5288.603502838,5304.517054,
2022-09-25 10:25:35,0x1d69c6c8c835c29a13a018a907959cdce279418011dc4c9a316f39a215a7e4b5,0x607bd5bbc7c6a2111273b28d4309e5c04b024f00,Swap,0.3767413824875882,Buy,0.3767413824875882,,HUNT / USDT,,1652.6885942630001,1657.661579,
2022-09-25 10:25:35,0xd0cc152d50fd9d8a954d7678c6dd8128cff176195a8275727b05e49b311d4394,0x607bd5bbc7c6a2111273b28d4309e5c04b024f00,Swap,0.3802540379862986,Sell,0.3802540379862986,,HUNT / USDT,1668.0979067201606,,,1663.093613
2022-09-25 11:07:11,0x690ac1564c0419aec8b97907b4534e609212b7e1e177668fcc1527c94d0917ea,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.3787725491957775,Sell,0.3787725491957775,,HUNT / USDT,2794.8414332998996,,,2786.456909
2022-09-25 12:13:47,0x408b1e80dbc761530d034edfbc7ba565b309f719f62be0d8a1f374294cb4245b,0x3bc6ceab0a946a32caa7457b429f064a18024067,Swap,0.37723047367748647,Sell,0.37723047367748647,,HUNT / USDT,1861.9923550651956,,,1856.406378
2022-09-25 12:34:11,0x9f07889e34c3a3b0eb4e29b014a501172f4404505775492863c60994c90badce,0x5b59724cb352a34883ebce1089d459f7335ae298,Swap,0.3763151527612342,Sell,0.3763151527612342,,HUNT / USDT,906.6557612838516,,,903.935794
2022-09-25 13:09:35,0xf040a61952d94fe3f3504633c343efa0b3eddbc7330f95312aca07d833c8e464,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.37564925486803213,Sell,0.37564925486803213,,HUNT / USDT,1109.145849548646,,,1105.818412
2022-09-25 13:13:47,0x67d21f8c80986a334c1f943e42e23593af52a543f60e680e438ca09308152be8,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.3735464950359312,Sell,0.3735464950359312,,HUNT / USDT,5262.523022066199,,,5246.735453
2022-09-25 17:01:35,0x9efede9a33dab1bf70943f7e8a1081c7cbedd7d3f35d9e05b62e60da01991cf5,0x169c951dd62e6fc241f5392fad6ee0382fa6c2b9,Swap,0.3711780682231644,Sell,0.3711780682231644,,HUNT / USDT,1947.5220822467402,,,1941.679516
2022-09-25 17:07:11,0x73a68304917089997b5b7375f78f4acd7ec6e4ca43765bb0bca0990be7e956fd,0x7b71570b01e5d1986a20f97a0db0d309cf685227,Swap,0.36991917393262275,Sell,0.36991917393262275,,HUNT / USDT,1891.451493480441,,,1885.777139
2022-09-25 17:40:11,0x1a6292b7a408fec2491f29bcb08381d75d9b0c3317f53509199a4c1f8d39129c,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.3720437821213277,Buy,0.3720437821213277,,HUNT / USDT,,5136.308387962999,5151.763679,
2022-09-25 17:40:11,0xc821017eed4d38f7b1619d2504805a0b136a72d74e1c627a0ff57696386d55a0,0x607bd5bbc7c6a2111273b28d4309e5c04b024f00,Swap,0.37320700328748674,Sell,0.37320700328748674,,HUNT / USDT,1619.7659739217654,,,1614.906676
2022-09-25 17:40:11,0x4cc562575383ebdf5709bdd260de663258d4f72d72ddb91e1a105bc62bcf0c2f,0x607bd5bbc7c6a2111273b28d4309e5c04b024f00,Swap,0.3698270096335779,Buy,0.3698270096335779,,HUNT / USDT,,1605.0963705529998,1609.926149,
2022-09-25 22:05:35,0x4e65ba00c2df1a79f4f5f24a11bdfbeb3804f722443d728cc65fdf01040777ca,0x79b7a69d90c82e014bf0315e164208119b510fa0,Swap,0.3719508484412703,Sell,0.3719508484412703,,HUNT / USDT,2199.8666118355063,,,2193.267012
2022-09-25 22:24:47,0xb695b7bc36a2565f696bee0b122524e4fdd41a7a6bb36aeb285675ffd4d035be,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.3718488144849204,Buy,0.3718488144849204,,HUNT / USDT,,1883.3374386439998,1889.004452,
2022-09-25 23:56:11,0x3cc550db2fa60800790418763110a54d54eb45d78e2dd37d71a208da532fe525,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.3741921184700545,Buy,0.3741921184700545,,HUNT / USDT,,5222.599397977,5238.314341,
2022-09-26 00:04:47,0xfd15dfd68d1e1a83c5d2427d2a7bfa5fe7151184d5d67c5d53b5e50f83a3eee1,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.3741972849474163,Sell,0.3741972849474163,,HUNT / USDT,5222.672141424273,,,5207.004125
2022-09-26 00:12:47,0xf31a9edfce1d3ab629fd3c1b6aed4647696ab110d5f1b00531c8848fac83ef9b,0xc2fd055dbaa3d9be9b4b5f1405080178bbee1f96,Swap,0.37302530057066247,Buy,0.37302530057066247,,HUNT / USDT,,1653.076778207,1658.050931,
2022-09-26 00:47:35,0x091aa03def6df2ebd15729a2d3f114ee77ba4e85669086af617b08141e0842e2,0xfc0e8d802c64ee8e39fefa0e7bf19ca81d2019e9,Swap,0.3732848776667234,Sell,0.3732848776667234,,HUNT / USDT,869.694033099298,,,867.084951
2022-09-26 00:51:59,0x2eacb27e5b53c4c265df7faf2f7ea1368ed7d3a42a4c6bedbe4c0416fd7aa5a1,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.37126894963543267,Sell,0.37126894963543267,,HUNT / USDT,5257.539595787362,,,5241.766977
2022-09-26 03:22:47,0x12e9de1016b8d2690806cbdce648fff5f7cb62ac4853bad5acbbd5de3e72664d,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.3699048771874242,Buy,0.3699048771874242,,HUNT / USDT,,1088.967954933,1092.244689,
2022-09-26 05:16:59,0xacd0742447a372a1cfbcafacd5d2a95ed3982816385c89bc88ae0264c2f6eb85,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.3685624372228586,Sell,0.3685624372228586,,HUNT / USDT,5187.516303911734,,,5171.953755
2022-09-26 06:01:47,0xaf79b6fcfb72661b01e08bd68a7a17a1a71c2d62919508b00de36f940154c80e,0xb28ebe0ed76e01825483a723d21a6ab29743cddc,Swap,0.36655220548629297,Sell,0.36655220548629297,,HUNT / USDT,973.2292908726181,,,970.309603
2022-09-26 06:12:47,0x22f0c5e9040861d0c3cb69c3efb061931685668f3cd8d6835d04d1566046f219,0xd8bb08f6760ee8ffadc3242320f11ab0f8029ff5,Swap,0.3658338569615174,Sell,0.3658338569615174,,HUNT / USDT,1230.1966218655969,,,1226.506032
2022-09-26 06:33:47,0x5f255d050734b6f36503eda011be493d39a1f169aa4a2dba928be36890a7f4ae,0xd8ffd4d86263b5c21af99dd1743c3ab8246d7fa0,Swap,0.36425158229588994,Sell,0.36425158229588994,,HUNT / USDT,3628.5130541624876,,,3617.627515
2022-09-26 06:55:23,0x5a31793174dc3d649dddd60cbf9a75c95ec581d621afdd546c24087c6c50d050,0xcfc387b2d9bb52200d942752f44a41d658ee82de,Swap,0.3615859859074842,Sell,0.3615859859074842,,HUNT / USDT,4583.319322968907,,,4569.569365
2022-09-26 07:32:47,0x6e655ced931cf8e5216bc673304745c050aa55d3b4d17a08361538844fb825d9,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2,Swap,0.36036414837086256,Buy,0.36036414837086256,,HUNT / USDT,,801.3377041470001,803.748951,
2022-09-26 08:12:23,0xa7d1ea659612777935c8310d4f8c8ce8006a324ebbd652bdd61c4fba1378dc66,0x4dd36c49b200a6d52ebb365f01bf0e4db8b9f765,Swap,0.36099168419213296,Buy,0.36099168419213296,,HUNT / USDT,,1132.630876021,1136.038993,
2022-09-26 08:32:23,0x7d6ff3b01422867b76f87122cdb20e2e1756b9fa3fb97769ca26fb57863c8853,0x1185be8da26b2ae0a6950f9587589536f9dda9e8,Swap,0.36171616496576986,Buy,0.36171616496576986,,HUNT / USDT,,1097.833485312,1101.136896,
2022-09-26 08:53:35,0x5ad2730dd5fb9eee2bcd83f3f2404baf07d8613ed094b0467c890857ae08f9ba,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2,Swap,0.3626428689299296,Buy,0.3626428689299296,,HUNT / USDT,,1752.404923129,1757.677957,
2022-09-26 09:20:11,0x41d8048d9be8e3745aa507088a63d75e408b95fe02a5924f998c24ee1df99255,0x6cbd3a415a440ee6514f0bc1e0bf22871343441f,Swap,0.36449807361932646,Buy,0.36449807361932646,,HUNT / USDT,,3944.632789112,3956.502296,
2022-09-26 11:13:47,0x7819eda04bc89ef9442312415f8a3164225b2835a22732e8fcc676709e5d02ac,0x65fb9db5fc926eb22ac5ae86e74242e0df44718c,Swap,0.36546560278687584,Sell,0.36546560278687584,,HUNT / USDT,986.93621664995,,,983.975408
2022-09-26 11:25:35,0x1736ca6941b61941762332cbae96e77a2d6cd6820bbaa48cb8ce3ee53df0ee05,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.36482671588346177,Sell,0.36482671588346177,,HUNT / USDT,975.6777352056168,,,972.750702
2022-09-26 11:31:35,0xad2a5b6ac0fd910d864da41b3730a00387688b95bda017f6e3bbac70b4989d0e,0x0197abe48f0a9826d10f44dad7050f26586eb9ba,Swap,0.3639971033398717,Sell,0.3639971033398717,,HUNT / USDT,1575.0492668004017,,,1570.324119
2022-09-26 12:48:35,0x5040812811690c9b6ca9989a9d84ce6599d7e57ccf62df04ecfe29e124cf361a,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.36516230092156965,Buy,0.36516230092156965,,HUNT / USDT,,5147.120276697,5162.608101,
2022-09-26 14:15:59,0xdb8d6b40996dd28b7c0c3e4916bec88358a701673d9ade7835ca4faf4b64bcce,0x5174dedc36695f1593c527f7c1b6486b6d6a8120,Swap,0.36727154292910835,Buy,0.36727154292910835,,HUNT / USDT,,1297.870544384,1301.775872,
2022-09-26 19:37:23,0x7dcf1617c771f2e148235f51992e40c5f6e40ceb054b971ef5ddf2061a689783,0xd8bb08f6760ee8ffadc3242320f11ab0f8029ff5,Swap,0.3681943408263904,Buy,0.3681943408263904,,HUNT / USDT,,1518.565737571,1523.135143,
2022-09-27 00:14:59,0x92b3b964ea9f1c07b66c903b2479420a755491bd71a632c6b6b447e89adabccd,0xf61c79a4352632d423b189c33a8dfd47531512b4,Swap,0.369242382721732,Buy,0.369242382721732,,HUNT / USDT,,1675.80061058,1680.84314,
2022-09-27 01:12:23,0x6c1da298de7592d16183177c2c4940f8d695cdc3548880e52bd6c2db5e7df887,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.37014950319815443,Buy,0.37014950319815443,,HUNT / USDT,,1084.9286134210001,1088.193193,
2022-09-27 01:28:35,0xe0be7ecf90aa7667c879522924d95ba22c227a5c6903139a72f240c2d679a948,0x5174dedc36695f1593c527f7c1b6486b6d6a8120,Swap,0.3709434874115204,Buy,0.3709434874115204,,HUNT / USDT,,1329.1558620160001,1333.155328,
2022-09-27 01:31:47,0xf161d8ffa22eb3ec6c5ad34dff591d03835caba9522991375b39ad138908c008,0x029f388ac4d5c8bff490550ce0853221030e822b,Swap,0.3721229299715845,Buy,0.3721229299715845,,HUNT / USDT,,2252.6750168689996,2259.453377,
2022-09-27 06:20:11,0x6eee7814486c4dc571b301fc62815b9a6c7dd8e325a17ae91ce2c6fcc59846b0,0xfe9b945621dd512e17dbaf3bd15eede0fa00b627,Swap,0.37336177568231266,Buy,0.37336177568231266,,HUNT / USDT,,1502.057442478,1506.577174,
2022-09-27 14:32:47,0x97238393b624a0d4f1cabc6ae3d106d5ddf12aa1c140d9ba074c6dd3ef8eb765,0x55aeb56136091e9dce99c91f4e2592fdb7c07ef2,Swap,0.37352935485864486,Sell,0.37352935485864486,,HUNT / USDT,997.8201715145437,,,994.826711
2022-09-27 16:11:59,0x623163b81ce1e554994b69e6a15b169d1d8af0b3f8926e65d2a5b422a6d0d42f,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.37233869760627014,Sell,0.37233869760627014,,HUNT / USDT,2620.09621664995,,,2612.235928
2022-09-27 16:22:47,0x8a17e91d95eaf709697b6ab66a45afde4984e3f15e8386435a719e4c9ef11252,0x1185be8da26b2ae0a6950f9587589536f9dda9e8,Swap,0.37034997460780217,Sell,0.37034997460780217,,HUNT / USDT,3436.806676028084,,,3426.496256
2022-09-27 16:47:11,0xe1cd98ebdf65053e4c19c71dc0cc8629fcaeed0e23867ee7dc955dc5f5adec2f,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.3683330404202111,Sell,0.3683330404202111,,HUNT / USDT,2724.7338224674018,,,2716.559621
2022-09-27 16:47:59,0x0d62534bc7fce3d995b58f837a830db290871fb97e2b776bd80c04d02aa52263,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.36576215181957955,Sell,0.36576215181957955,,HUNT / USDT,5148.102286860582,,,5132.65798
2022-09-28 01:25:59,0xfeb5b5d90daf2834b1aac968ce0f61ba0624d95a45854c5683aa0ecd803b8c93,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.3636604304782533,Sell,0.3636604304782533,,HUNT / USDT,1317.5840601805417,,,1313.631308
2022-09-28 01:30:23,0xf901d1d658141a3b4ebcda8c4d1070b8502c47e98313a6739d9a1230242fd89a,0x8729539b95216e4fdd82957c05766cfebaf75960,Swap,0.36275285772273086,Sell,0.36275285772273086,,HUNT / USDT,1477.7391263791374,,,1473.305909
2022-09-28 01:50:11,0x761e46de1773cd2e412172caaf0436185bd70dc89dfb8741a75bb352ab557b4b,0xb28ebe0ed76e01825483a723d21a6ab29743cddc,Swap,0.36188746079181294,Sell,0.36188746079181294,,HUNT / USDT,1191.2090722166497,,,1187.635445
2022-09-28 02:06:59,0x2d93d4ea571c945eabc0a004ab06fc645aa4ae8016d7b6f3038b157c9eef8c5e,0x4e341f0b3a13f90b9c41348f941794811ddb8455,Swap,0.36082045056718465,Sell,0.36082045056718465,,HUNT / USDT,2103.0409789368105,,,2096.731856
2022-09-28 02:17:59,0x113aac5757a2b4f7501136a57e3dcc5d22fa40fea3e9663a55f3c5003102cdc2,0x79b7a69d90c82e014bf0315e164208119b510fa0,Swap,0.35935638859687047,Sell,0.35935638859687047,,HUNT / USDT,2425.586028084253,,,2418.30927
2022-09-28 02:34:59,0xb402278cdfbb1e3d3ffa85606995a191b07a829f852c5772541496a2d345dfa5,0xfc0e8d802c64ee8e39fefa0e7bf19ca81d2019e9,Swap,0.3578018805786534,Sell,0.3578018805786534,,HUNT / USDT,2393.3007071213638,,,2386.120805
2022-09-28 02:37:59,0x693c7481f4a940022a5c3f1667c065d048d8d5e8be45e82fafe0d699e997947b,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.3554212143357247,Sell,0.3554212143357247,,HUNT / USDT,5002.553591775325,,,4987.545931
2022-09-28 03:08:47,0xb6a5019209cbfc550e904ee26c410b19979f4c82bbe7adaf3c48e7858136458f,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.3542340031759907,Buy,0.3542340031759907,,HUNT / USDT,,1293.721304559,1297.614147,
2022-09-28 06:03:47,0x33f19f9e1d7d16f13aea4da4a9677842fd09d78fc47da37bc49193bbcbddb920,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.35510881953903883,Buy,0.35510881953903883,,HUNT / USDT,,1424.939427673,1429.227109,
2022-09-28 06:51:23,0x015c838f7a22d0490d38d62fdea008e5a612f5e109a2c5cc603485e265ce4b66,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.3571877567566402,Buy,0.3571877567566402,,HUNT / USDT,,5027.417677060999,5042.545313,
2022-09-28 06:51:47,0xa5b1a5f39597911e7fc434801d0838f1f603261e0cd58edf7cd0eef8b1ede01a,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.36045705818602963,Buy,0.36045705818602963,,HUNT / USDT,,5073.433094424,5088.699192,
2022-09-28 06:57:47,0x0a45a0ad612af8e42b9fbc57d2d1a07ed9bd3360c99689e9d85d2e92a174ff0f,0x65fb9db5fc926eb22ac5ae86e74242e0df44718c,Swap,0.36168522711325257,Sell,0.36168522711325257,,HUNT / USDT,1300.0620591775325,,,1296.161873
2022-09-28 07:47:35,0x2e11d1dcb9845f4ee3538d3562ffcefa3eefe5367058906b3b5f64eb32d62011,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.36167386939858526,Buy,0.36167386939858526,,HUNT / USDT,,1261.188719987,1264.983671,
2022-09-28 08:00:35,0x4685b5dd624078ba45df5322f2d8e68f84d4e6c218860d37679ebd5e3aa40ab9,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.3637485517697258,Buy,0.3637485517697258,,HUNT / USDT,,5119.760866902,5135.166366,
2022-09-28 09:14:35,0x776f8a7f0c37a35f395b9136a6cb11c63b9a0531b8007a70f6935d2699e46434,0x83fcb7a7ae82aa5cbbffcffc3620aecfd0c4ef64,Swap,0.36410091823094304,Sell,0.36410091823094304,,HUNT / USDT,4053.131868605818,,,4040.972473
2022-09-28 09:25:11,0x027d73f7c9ec6fb793131da02d480558436f805b757b2ea27e8cff5da5803287,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.3611364678949417,Sell,0.3611364678949417,,HUNT / USDT,5082.995786359077,,,5067.746799
2022-09-28 09:40:23,0x11d57129639b1981f77234a95c46b578fb358df442d651973c07bc3f8e2bfa1d,0x3bc6ceab0a946a32caa7457b429f064a18024067,Swap,0.36063911781585795,Buy,0.36063911781585795,,HUNT / USDT,,3532.584424799,3543.214067,
2022-09-28 10:22:11,0x211a39ba20a049af89b93a135c3fbdc2e64ed8a1fa12219fb936b93e6d393e07,0x65fb9db5fc926eb22ac5ae86e74242e0df44718c,Swap,0.3622513894191881,Buy,0.3622513894191881,,HUNT / USDT,,1428.1944771409999,1432.491953,
2022-09-28 10:37:11,0x1e420ac48fcbf618193630e36b8b530aa62e89d42f95345e178d4e2f3b32b4c4,0xc4c162e5e2475675cf07f4c851659d0f4266c224,Swap,0.3633216396764725,Buy,0.3633216396764725,,HUNT / USDT,,1860.625943149,1866.224617,
2022-09-28 14:30:47,0x07b9b294c8de9aac7e367a049e917b297c25bdf4d677bb86d152f375038c524d,0x5b59724cb352a34883ebce1089d459f7335ae298,Swap,0.3645763291717268,Buy,0.3645763291717268,,HUNT / USDT,,1988.540760001,1994.524333,
2022-09-28 20:14:47,0xde5b45dcbdf134d96814d807ba97500b15462eb357ac62f1218ff29896e07a30,0x8729539b95216e4fdd82957c05766cfebaf75960,Swap,0.3658106112398031,Buy,0.3658106112398031,,HUNT / USDT,,1791.2866998099998,1796.67673,
2022-09-29 02:43:47,0xb9b3c81f4cd6990e5fc1bd7074bafcc9eab9e4eb8113a6e237cd4bfc386c9bdb,0xe2e54270813c5c44a6f97d123120952a12b00000,Swap,0.36465257493467723,Sell,0.36465257493467723,,HUNT / USDT,5347.994663991976,,,5331.95068
2022-09-29 04:24:47,0x771fbe91babf7bd2b5d5286c68fe9f35c370757bd248a8f4677dc66d3ce46cb9,0x49abd3644e7191f1abc068e73f5af9b5bd71744c,Swap,0.3631299896326596,Buy,0.3631299896326596,,HUNT / USDT,,654.4237811200001,656.39296,
2022-09-29 07:08:23,0xf4225a1ed69d4f810a3475719411a4d9fc1bb1a7296223babf37e4ae7421226b,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2,Swap,0.36293819562206614,Sell,0.36293819562206614,,HUNT / USDT,1247.028289869609,,,1243.287205
2022-09-29 11:21:23,0xdd8cdbe78b5c1228f1bb148caa5c36aec35a6c46a3047b087296885c64c33992,0xa30622a0061513b1b6971307b66e8ba4c4f52f3c,Swap,0.362966709444516,Buy,0.362966709444516,,HUNT / USDT,,1330.929970675,1334.934775,
2022-09-29 12:36:59,0x4410861a0060bb2dda1f7d88ed8ae60a6fd1026585faad69f12b9a2853ea9d00,0x115d6885bfb84f0baf5c45a200a10d0a5f16ef03,Swap,0.362783041817857,Sell,0.362783041817857,,HUNT / USDT,1900.4999849548644,,,1894.798485
2022-09-29 13:45:35,0x42454933eee4e93e09ed0a707d370a19049de18a1fb70f5ef5302a05bc0f9c77,0xee54ff04e33ee76fd58f9bd8621dcaf441ecf33d,Swap,0.36137003362000997,Sell,0.36137003362000997,,HUNT / USDT,2457.9633891675026,,,2450.589499
2022-09-29 14:10:59,0xa4cbd22b84676506b145bb028d44527006e72b5d352f41001aa98190a08c60c2,0xb1ac6f0e091c5cdfb5978f41cb41ea28dc6cb3cf,Swap,0.36009817620345147,Sell,0.36009817620345147,,HUNT / USDT,1473.7672256770313,,,1469.345924
2022-09-29 14:56:59,0x1560a4f1e9af05a6f06853e89ff65c8367b4f083dea85155769f2a9c81299758,0x10763988715993eaf59905029ce3414ada0b5200,Swap,0.3602614844083636,Buy,0.3602614844083636,,HUNT / USDT,,1973.33674629,1979.27457,
2022-09-29 16:39:11,0x41f40f883cb4e43f00b52b174f66e021aa05bf00ea0fc12de4fc48584f718f80,0x5174dedc36695f1593c527f7c1b6486b6d6a8120,Swap,0.36161321257977097,Buy,0.36161321257977097,,HUNT / USDT,,2190.876265984,2197.468672,
2022-09-29 16:47:11,0x1b0d2fa9d768964fc47b704e407269eaec37e63b15e31b85b662f9fa7f520932,0x49abd3644e7191f1abc068e73f5af9b5bd71744c,Swap,0.3630687921674853,Buy,0.3630687921674853,,HUNT / USDT,,2284.449166592,2291.323136,
2022-09-30 00:32:47,0x93dddd3e641d833784ceb466b207b24b0d62cbdc5313688cde65f9b3388b309c,0x048fde2d3d47f54d3e7be0be7a40e1cb5aff5d72,Swap,0.3644109761169507,Buy,0.3644109761169507,,HUNT / USDT,,1833.784467875,1839.302375,
